route-portfolio-diagnostics-v3	generic-craft-route-portfolio-v1.1.0
kind	case	action_index	action	elapsed_ns	proposals	producer_calls	continuation_calls	transitions	progress	quality	cp	durability	continuation_cache_hits
recommendation	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	0	reflect	328300	1	1	0	1	0	0	749	60	0
candidate	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	0	reflect	selected=true	score=0.00000000	completion=0.00000000	quality=0.00000000	undelivered_potential=0.00000000	actions=1.000	route=Some(RoutePlan { intent: QualityBuild, engine: Semantic, setup: None, consumer: None, interrupt: false })	sources=[Semantic]	success=Unknown	failure=None	selection_score=0.00000000	samples=1	horizon=1
recommendation	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	1	intensiveSynthesis	50790500	3	1	458	470	0	975	743	50	9
candidate	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	1	preciseTouch	selected=false	score=2.55750000	completion=1.00000000	quality=0.63250000	undelivered_potential=0.00000000	actions=39.750	route=Some(RoutePlan { intent: QualityBuild, engine: Semantic, setup: None, consumer: None, interrupt: false })	sources=[Semantic]	success=Unknown	failure=None	selection_score=2.55750000	samples=4	horizon=64
candidate	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	1	preciseTouch	selected=false	score=2.55750000	completion=1.00000000	quality=0.63250000	undelivered_potential=0.00000000	actions=39.750	route=Some(RoutePlan { intent: QualityBuild, engine: Semantic, setup: None, consumer: None, interrupt: true })	sources=[Condition]	success=Unknown	failure=None	selection_score=2.55750000	samples=4	horizon=64
candidate	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	1	intensiveSynthesis	selected=true	score=2.65500000	completion=1.00000000	quality=0.73000000	undelivered_potential=0.00000000	actions=38.000	route=Some(RoutePlan { intent: Finish, engine: Semantic, setup: None, consumer: None, interrupt: true })	sources=[Condition]	success=Unknown	failure=None	selection_score=2.62539320	samples=4	horizon=64
recommendation	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	2	manipulation	263500	1	1	0	1	1208	975	737	40	0
candidate	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	2	manipulation	selected=true	score=0.00064851	completion=0.00000000	quality=0.00000000	undelivered_potential=0.06485053	actions=1.000	route=Some(RoutePlan { intent: Recovery, engine: Semantic, setup: None, consumer: None, interrupt: false })	sources=[Semantic]	success=Unknown	failure=None	selection_score=0.00064851	samples=1	horizon=1
recommendation	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	3	rapidSynthesis	531400	1	1	0	2	1208	975	641	40	0
candidate	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	3	rapidSynthesis	selected=true	score=0.00125648	completion=0.00000000	quality=0.00000000	undelivered_potential=0.12564789	actions=1.000	route=Some(RoutePlan { intent: Finish, engine: Semantic, setup: None, consumer: None, interrupt: false })	sources=[Semantic]	success=Unknown	failure=Some((0.5, Unknown))	selection_score=0.00125648	samples=1	horizon=1
recommendation	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	4	wasteNot2	441200	1	1	0	1	3473	975	641	35	0
candidate	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	4	wasteNot2	selected=true	score=0.00186445	completion=0.00000000	quality=0.00000000	undelivered_potential=0.18644526	actions=1.000	route=Some(RoutePlan { intent: Recovery, engine: Semantic, setup: None, consumer: None, interrupt: false })	sources=[Semantic]	success=Unknown	failure=None	selection_score=0.00186445	samples=1	horizon=1
recommendation	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	5	carefulSynthesis	482000	1	1	0	1	3473	975	592	40	0
candidate	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	5	carefulSynthesis	selected=true	score=0.00230198	completion=0.00000000	quality=0.00000000	undelivered_potential=0.23019789	actions=1.000	route=Some(RoutePlan { intent: Finish, engine: Semantic, setup: None, consumer: None, interrupt: false })	sources=[Semantic]	success=Unknown	failure=None	selection_score=0.00230198	samples=1	horizon=1
recommendation	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	6	veneration	55500	1	2	0	1	4288	975	585	40	0
candidate	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	6	veneration	selected=true	score=0.00230198	completion=0.00000000	quality=0.00000000	undelivered_potential=0.23019789	actions=1.000	route=Some(RoutePlan { intent: Finish, engine: Semantic, setup: Some(Veneration), consumer: Some(RapidSynthesis), interrupt: false })	sources=[Semantic]	success=Unknown	failure=None	selection_score=0.00230198	samples=1	horizon=1
recommendation	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	7	rapidSynthesis	26772900	2	1	366	382	4288	975	576	45	4
candidate	cosmic-expert-mechanics-3671d4100a0c|objective:9ec597878087b951|recipe:36206|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@e8b122ab3f917f25|base-seed:20260804|sample:0|max-steps:80|case:212ba58e87ea6227	7	rapidSynthesis	selected=false	score=2.98625000	completion=1.00000000	quality=0.98625000	undelivered_potential=0.00000000	actions=23.875	route=Some(RoutePlan { intent: Finish, engine: Semantic, setup: None, consumer: None, interrupt: false })	sources=[Semantic]	success=Unknown	failure=Some((0.5, Unknown))	selection_score=2.98625000	samples=4	horizon=64
