route-portfolio-diagnostics-v3	generic-craft-route-portfolio-v1.1.0
kind	case	action_index	action	elapsed_ns	proposals	producer_calls	continuation_calls	transitions	progress	quality	cp	durability	continuation_cache_hits
recommendation	cosmic-expert-mechanics-982b410f0b35|objective:230bce8ca8364779|recipe:36223|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@2186169f2bf4cb6e|base-seed:20260805|sample:0|max-steps:80|case:82f82c16a3979449	0	reflect	380400	1	1	0	1	0	0	749	60	0
candidate	cosmic-expert-mechanics-982b410f0b35|objective:230bce8ca8364779|recipe:36223|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@2186169f2bf4cb6e|base-seed:20260805|sample:0|max-steps:80|case:82f82c16a3979449	0	reflect	selected=true	score=0.00000000	completion=0.00000000	quality=0.00000000	undelivered_potential=0.00000000	actions=1.000	route=Some(RoutePlan { intent: QualityBuild, engine: Semantic, setup: None, consumer: None, interrupt: false })	sources=[Semantic]	success=Unknown	failure=None	selection_score=0.00000000	samples=1	horizon=1
recommendation	cosmic-expert-mechanics-982b410f0b35|objective:230bce8ca8364779|recipe:36223|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@2186169f2bf4cb6e|base-seed:20260805|sample:0|max-steps:80|case:82f82c16a3979449	1	manipulation	308000	1	1	0	1	0	975	743	50	0
candidate	cosmic-expert-mechanics-982b410f0b35|objective:230bce8ca8364779|recipe:36223|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@2186169f2bf4cb6e|base-seed:20260805|sample:0|max-steps:80|case:82f82c16a3979449	1	manipulation	selected=true	score=0.00000000	completion=0.00000000	quality=0.00000000	undelivered_potential=0.00000000	actions=1.000	route=Some(RoutePlan { intent: Recovery, engine: Semantic, setup: None, consumer: None, interrupt: false })	sources=[Semantic]	success=Unknown	failure=None	selection_score=0.00000000	samples=1	horizon=1
recommendation	cosmic-expert-mechanics-982b410f0b35|objective:230bce8ca8364779|recipe:36223|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@2186169f2bf4cb6e|base-seed:20260805|sample:0|max-steps:80|case:82f82c16a3979449	2	veneration	674500	1	2	0	1	0	975	647	50	0
candidate	cosmic-expert-mechanics-982b410f0b35|objective:230bce8ca8364779|recipe:36223|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@2186169f2bf4cb6e|base-seed:20260805|sample:0|max-steps:80|case:82f82c16a3979449	2	veneration	selected=true	score=0.00000000	completion=0.00000000	quality=0.00000000	undelivered_potential=0.00000000	actions=1.000	route=Some(RoutePlan { intent: Finish, engine: Semantic, setup: Some(Veneration), consumer: Some(RapidSynthesis), interrupt: false })	sources=[Semantic]	success=Unknown	failure=None	selection_score=0.00000000	samples=1	horizon=1
recommendation	cosmic-expert-mechanics-982b410f0b35|objective:230bce8ca8364779|recipe:36223|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@2186169f2bf4cb6e|base-seed:20260805|sample:0|max-steps:80|case:82f82c16a3979449	3	rapidSynthesis	23173200	2	1	444	460	0	975	629	55	4
candidate	cosmic-expert-mechanics-982b410f0b35|objective:230bce8ca8364779|recipe:36223|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@2186169f2bf4cb6e|base-seed:20260805|sample:0|max-steps:80|case:82f82c16a3979449	3	rapidSynthesis	selected=false	score=2.24374202	completion=1.00000000	quality=0.41249468	undelivered_potential=0.00000000	actions=28.750	route=Some(RoutePlan { intent: Finish, engine: Semantic, setup: None, consumer: None, interrupt: false })	sources=[Semantic]	success=Unknown	failure=Some((0.5, Unknown))	selection_score=2.24374202	samples=4	horizon=64
candidate	cosmic-expert-mechanics-982b410f0b35|objective:230bce8ca8364779|recipe:36223|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@2186169f2bf4cb6e|base-seed:20260805|sample:0|max-steps:80|case:82f82c16a3979449	3	rapidSynthesis	selected=true	score=2.24374202	completion=1.00000000	quality=0.41249468	undelivered_potential=0.00000000	actions=28.750	route=Some(RoutePlan { intent: Finish, engine: Semantic, setup: None, consumer: None, interrupt: false })	sources=[Route]	success=Unknown	failure=Some((0.5, Unknown))	selection_score=2.24374202	samples=4	horizon=64
recommendation	cosmic-expert-mechanics-982b410f0b35|objective:230bce8ca8364779|recipe:36223|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@2186169f2bf4cb6e|base-seed:20260805|sample:0|max-steps:80|case:82f82c16a3979449	4	rapidSynthesis	465200	1	1	0	2	2265	975	629	50	0
candidate	cosmic-expert-mechanics-982b410f0b35|objective:230bce8ca8364779|recipe:36223|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@2186169f2bf4cb6e|base-seed:20260805|sample:0|max-steps:80|case:82f82c16a3979449	4	rapidSynthesis	selected=true	score=0.00181526	completion=0.00000000	quality=0.00000000	undelivered_potential=0.18152638	actions=1.000	route=Some(RoutePlan { intent: Finish, engine: Semantic, setup: None, consumer: None, interrupt: false })	sources=[Semantic]	success=Unknown	failure=Some((0.5, Unknown))	selection_score=0.00181526	samples=1	horizon=1
recommendation	cosmic-expert-mechanics-982b410f0b35|objective:230bce8ca8364779|recipe:36223|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@2186169f2bf4cb6e|base-seed:20260805|sample:0|max-steps:80|case:82f82c16a3979449	5	rapidSynthesis	504100	1	1	0	2	2265	975	629	45	0
candidate	cosmic-expert-mechanics-982b410f0b35|objective:230bce8ca8364779|recipe:36223|equipment:player-food-medicine-cosmic-tool-v1@d694228ab9f624d1|world:balanced-iid@2186169f2bf4cb6e|base-seed:20260805|sample:0|max-steps:80|case:82f82c16a3979449	5	rapidSynthesis	selected=true	score=0.00211781	completion=0.00000000	quality=0.00000000	undelivered_potential=0.21178078	actions=1.000	route=Some(RoutePlan { intent: Finish, engine: Semantic, setup: None, consumer: None, interrupt: false })	sources=[Semantic]	success=Unknown	failure=Some((0.25, Unknown))	selection_score=0.00211781	samples=1	horizon=1
